fips,county,bbox
24009,"Calvert County, MD","38.3057381,38.7692981,-76.7020071,-76.3217197"
24011,"Caroline County, MD","38.6353837,39.1434746,-76.0150003,-75.7074967"
24013,"Carroll County, MD","39.3484218,39.7206288,-77.311635,-76.7872586"
24015,"Cecil County, MD","39.3607145,39.7221284,-76.2329068,-75.7666385"
24017,"Charles County, MD","38.1715119,38.7072682,-77.323526,-76.6624789"
24019,"Dorchester County, MD","38.0589516,38.7040859,-76.4366559,-75.7015712"
24021,"Frederick County, MD","39.2196144,39.720028,-77.6773621,-77.106725"
24023,"Garrett County, MD","39.2019282,39.7228437,-79.4871911,-78.9137761"
24025,"Harford County, MD","39.2580093,39.7212078,-76.5692366,-76.0356403"
24027,"Howard County, MD","39.1031374,39.3695356,-77.186977,-76.6963569"
24029,"Kent County, MD","38.9902203,39.4054487,-76.3511352,-75.7559682"
24031,"Montgomery County, MD","38.9342795,39.354324,-77.5273759,-76.8883606"
24033,"Prince George's County, MD","38.5354768,39.1317699,-77.0829986,-76.6692876"
24035,"Queen Anne's County, MD","38.8034458,39.2619412,-76.4418765,-75.7477888"
24037,"St. Mary's County, MD","37.8895185,38.5137064,-76.8743509,-76.199668"
24039,"Somerset County, MD","37.8856427,38.299041,-76.2364114,-75.5395837"
24041,"Talbot County, MD","38.5705719,38.9450329,-76.4598455,-75.8959453"
24043,"Washington County, MD","39.318292,39.7225277,-78.3633134,-77.4688746"
24045,"Wicomico County, MD","38.215803,38.5606646,-75.9437321,-75.3066908"
24047,"Worcester County, MD","37.9943011,38.4520008,-75.6617691,-74.9851722"
24510,"Baltimore city, MD","39.279184,39.279284,-76.5717318,-76.5716318"
25001,"Barnstable County, MA","41.4804435,42.1336459,-70.7606312,-69.8601041"
25003,"Berkshire County, MA","42.0398159,42.74594,-73.5081419,-72.949439"
25005,"Bristol County, MA","41.4111505,42.0955392,-71.3816999,-70.756027"
25007,"Dukes County, MA","41.1988894,41.5621791,-71.0409388,-70.3251695"
25009,"Essex County, MA","42.3842851,42.8867135,-71.2561697,-70.4990052"
25011,"Franklin County, MA","42.3032833,42.741133,-73.0229029,-72.2249429"
25013,"Hampden County, MA","41.9976854,42.3438752,-73.0750863,-72.1349321"
25015,"Hampshire County, MA","42.1833902,42.555931,-73.0685748,-72.2033159"
25017,"Middlesex County, MA","42.156311,42.736592,-71.8987718,-71.0197829"
25019,"Nantucket County, MA","41.1888589,41.4433863,-70.3973558,-69.8936438"
25021,"Norfolk County, MA","41.9849366,42.3281174,-71.5031011,-70.7384337"
25023,"Plymouth County, MA","41.5665119,42.3350814,-71.080484,-70.4560543"
25025,"Suffolk County, MA","42.227654,42.449814,-71.1912599,-70.804488"
25027,"Worcester County, MA","42.00807,42.7216087,-72.3149109,-71.4778439"
26001,"Alcona County, MI","44.508799,44.8595259,-83.8892438,-83.2695604"
26003,"Alger County, MI","46.157757,46.6906395,-87.1165173,-85.8640438"
26005,"Allegan County, MI","42.4189355,42.7689253,-86.2744063,-85.5430498"
26007,"Alpena County, MI","44.8565485,45.2081009,-83.8884534,-83.1903212"
26009,"Antrim County, MI","44.814381,45.2079393,-85.4442589,-84.8477682"
26011,"Arenac County, MI","43.9104589,44.163514,-84.1667439,-83.4267652"
26013,"Baraga County, MI","46.418903,46.9671144,-88.6819988,-87.9917598"
26015,"Barry County, MI","36.498717,36.933636,-94.0761079,-93.5739748"
26017,"Bay County, MI","43.4786236,43.997061,-84.1681217,-83.6988111"
26019,"Benzie County, MI","44.511703,44.7777373,-86.2592035,-85.8159708"
26021,"Berrien County, MI","41.7595136,42.24532,-86.8256931,-86.2228971"
26023,"Branch County, MI","41.759366,42.073433,-85.2936168,-84.8242406"
26025,"Calhoun County, MI","42.0703777,42.422054,-85.2979199,-84.7095193"
26027,"Cass County, MI","46.27697,47.479656,-94.7856448,-93.7693938"
26029,"Charlevoix County, MI","45.1155624,45.8415706,-85.8461281,-84.7318302"
26031,"Cheboygan County, MI","45.198391,45.7886166,-84.7341078,-84.2475873"
26033,"Chippewa County, MI","45.9121647,46.7731913,-85.2415543,-83.4726517"
26035,"Clare County, MI","43.8123668,44.163128,-85.0889658,-84.6061398"
26037,"Clinton County, MI","39.453526,39.7473084,-94.6059038,-94.2098458"
26039,"Crawford County, MI","37.698269,38.216431,-91.5360178,-91.0925058"
26041,"Delta County, MI","45.4773321,46.1590711,-87.3708878,-86.4615708"
26043,"Dickinson County, MI","45.721695,46.247551,-88.1362119,-87.6186828"
26045,"Eaton County, MI","42.42086,42.77116,-85.0745008,-84.6025461"
26047,"Emmet County, MI","45.270229,45.7895503,-85.1203066,-84.7314298"
26049,"Genesee County, MI","42.780821,43.223131,-83.9320665,-83.4532969"
26051,"Gladwin County, MI","43.813561,44.161788,-84.6101148,-84.1659038"
26053,"Gogebic County, MI","46.0960844,46.7678781,-90.4185347,-88.9878106"
26055,"Grand Traverse County, MI","44.511635,45.0005467,-85.8205408,-85.3317028"
26057,"Gratiot County, MI","43.117161,43.4659779,-84.8472208,-84.3681408"
26059,"Hillsdale County, MI","41.696089,42.073678,-84.8267725,-84.3604062"
26061,"Houghton County, MI","46.4174488,47.286097,-88.9923935,-88.2272776"
26063,"Huron County, MI","43.667621,44.0702269,-83.4962822,-82.6046852"
26065,"Ingham County, MI","42.4214557,42.776639,-84.6038741,-84.1406009"
26067,"Ionia County, MI","42.769398,43.120823,-85.3135908,-84.8376308"
26069,"Iosco County, MI","44.161684,44.511759,-83.8866338,-83.3160057"
26071,"Iron County, MI","37.273071,37.743568,-91.1538308,-90.5348969"
26073,"Isabella County, MI","43.46563,43.815773,-85.0894009,-84.6073608"
26075,"Jackson County, MI","38.832294,39.237083,-94.6082181,-94.1090998"
26077,"Kalamazoo County, MI","42.069801,42.4215507,-85.7653878,-85.2927548"
26079,"Kalkaska County, MI","44.509697,44.858395,-85.3362958,-84.8477682"
26081,"Kent County, MI","42.7680951,43.2942868,-85.7906647,-85.3109508"
26083,"Keweenaw County, MI","47.199782,48.306063,-89.3598218,-87.5855112"
26085,"Lake County, MI","46.9396536,48.206,-91.8025739,-91.0245969"
26087,"Lapeer County, MI","42.880432,43.327049,-83.4607438,-82.9836468"
26089,"Leelanau County, MI","44.7729627,45.4914405,-86.1564334,-85.5268429"
26091,"Lenawee County, MI","41.706651,42.08243,-84.3634971,-83.7631479"
26093,"Livingston County, MI","42.423904,42.783263,-84.1581889,-83.6648079"
26095,"Luce County, MI","46.244743,46.7551507,-85.8652108,-85.2367708"
26097,"Mackinac County, MI","45.7193906,46.24543,-85.8652109,-84.1130542"
26099,"Macomb County, MI","42.4470589,42.897541,-83.1028909,-82.7059659"
26101,"Manistee County, MI","44.163429,44.5186409,-86.3881699,-85.8201898"
26103,"Marquette County, MI","45.984097,46.9666042,-88.1184918,-87.1160994"
26105,"Mason County, MI","43.8141133,44.1796703,-86.5154032,-86.0379708"
26107,"Mecosta County, MI","43.4660871,43.8143541,-85.5643672,-85.0846558"
26109,"Menominee County, MI","45.094689,45.985237,-87.8882359,-87.2636703"
26111,"Midland County, MI","43.465782,43.8284347,-84.6083978,-84.1553833"
26113,"Missaukee County, MI","44.16048,44.512016,-85.3378138,-84.8533478"
26115,"Monroe County, MI","41.723546,42.0943936,-83.7739219,-83.1889269"
26117,"Montcalm County, MI","43.118202,43.4674038,-85.5642522,-84.8371578"
26119,"Montmorency County, MI","44.855221,45.2020068,-84.3729248,-83.8805688"
26121,"Muskegon County, MI","43.1178164,43.4724899,-86.4617855,-85.790448"
26123,"Newaygo County, MI","43.2910613,43.8143541,-86.0409672,-85.5629552"
26125,"Oakland County, MI","42.431179,42.888647,-83.6894379,-83.0833771"
26127,"Oceana County, MI","43.4673478,43.818952,-86.5416211,-86.0385262"
26129,"Ogemaw County, MI","44.161289,44.508973,-84.3729858,-83.8831828"
26131,"Ontonagon County, MI","46.3303788,47.0289132,-89.8853851,-88.8637386"
26133,"Osceola County, MI","43.8123668,44.165516,-85.5643672,-85.0867158"
26135,"Oscoda County, MI","44.505894,44.8566283,-84.3734128,-83.8866338"
26137,"Otsego County, MI","44.856052,45.201946,-84.86072,-84.3698268"
26139,"Ottawa County, MI","42.7675202,43.2058791,-86.2717195,-85.7820968"
26141,"Presque Isle County, MI","45.198391,45.6408234,-84.2507849,-83.380777"
26143,"Roscommon County, MI","44.159485,44.512203,-84.8567198,-84.3678818"
26145,"Saginaw County, MI","43.1287413,43.5688995,-84.3705443,-83.6952029"
26147,"St. Clair County, MI","42.477778,43.168946,-82.9962569,-82.4134739"
26149,"St. Joseph County, MI","41.759049,42.071716,-85.7885128,-85.2913612"
26151,"Sanilac County, MI","43.154099,43.690439,-83.1203958,-82.5031629"
26153,"Schoolcraft County, MI","45.7569188,46.505463,-86.6155404,-85.8640438"
26155,"Shiawassee County, MI","42.7723423,43.132782,-84.3686581,-83.9225158"
26157,"Tuscola County, MI","43.221422,43.7341483,-83.6996228,-83.1059488"
26159,"Van Buren County, MI","42.068623,42.4206605,-86.3630692,-85.7638238"
26161,"Washtenaw County, MI","42.071577,42.4351837,-84.1340789,-83.5393959"
26163,"Wayne County, MI","42.02793,42.451557,-83.5518732,-82.7499079"
26165,"Wexford County, MI","44.163345,44.512379,-85.8212198,-85.3349814"
27001,"Aitkin County, MN","46.154057,47.031593,-93.8114169,-93.0494839"
27003,"Anoka County, MN","45.0353808,45.4146131,-93.5127114,-93.0195093"
27005,"Becker County, MN","46.717789,47.154209,-96.1955489,-95.1626818"
27007,"Beltrami County, MN","47.410271,48.542343,-95.6026759,-94.4159619"
27009,"Benton County, MN","45.5591135,45.8241743,-94.3532028,-93.758667"
27011,"Big Stone County, MN","45.179989,45.586388,-96.835136,-96.1033399"
27013,"Blue Earth County, MN","43.849972,44.2640564,-94.3710629,-93.7678829"
27015,"Brown County, MN","44.108883,44.4951734,-95.1062008,-94.3672408"
27017,"Carlton County, MN","46.41722,46.7687371,-93.0612329,-92.2915969"
27019,"Carver County, MN","44.6353,44.979557,-94.0136109,-93.5204565"
27021,"Cass County, MN","46.27697,47.479656,-94.7856448,-93.7693938"
27023,"Chippewa County, MN","44.753136,45.153675,-96.0371698,-95.2455599"
27025,"Chisago County, MN","45.29604,45.7317282,-93.1408538,-92.6465049"
27027,"Clay County, MN","46.628653,47.152241,-96.8412466,-96.1729128"
27029,"Clearwater County, MN","47.149643,48.021877,-95.5825198,-95.1693728"
27031,"Cook County, MN","47.4628317,48.2459444,-91.0310832,-89.4918111"
27033,"Cottonwood County, MN","43.84964,44.197037,-95.4632799,-94.8583369"
27035,"Crow Wing County, MN","46.155106,46.805992,-94.3944018,-93.7759928"
27037,"Dakota County, MN","44.472866,44.92327,-93.3295889,-92.7339494"
27039,"Dodge County, MN","43.8486007,44.19846,-93.0462948,-92.6779858"
27041,"Douglas County, MN","45.759987,46.107971,-95.7693098,-95.1387788"
27043,"Faribault County, MN","43.4996188,43.850636,-94.2490062,-93.6480028"
27045,"Fillmore County, MN","43.5003789,43.850281,-92.4508725,-91.7304529"
27047,"Freeborn County, MN","43.4994288,43.85178,-93.6486344,-93.050359"
27049,"Goodhue County, MN","44.1948492,44.7149422,-93.0406188,-92.2437113"
27051,"Grant County, MN","45.759987,46.109035,-96.2667469,-95.7594449"
27053,"Hennepin County, MN","44.78738,45.2465507,-93.7701949,-93.176883"
27055,"Houston County, MN","43.500488,43.850968,-91.7305398,-91.2173529"
27057,"Hubbard County, MN","46.804138,47.412361,-95.1827468,-94.6553959"
27059,"Isanti County, MN","45.4119109,45.733532,-93.5132829,-93.0195093"
27061,"Itasca County, MN","47.026306,47.902191,-94.4201658,-93.0560149"
27063,"Jackson County, MN","43.5002021,43.85078,-95.4547043,-94.8550638"
27065,"Kanabec County, MN","45.731224,46.16114,-93.5211868,-93.0512239"
27067,"Kandiyohi County, MN","44.892467,45.414005,-95.2549058,-94.7575988"
27069,"Kittson County, MN","48.543793,49.000495,-97.2392617,-96.3869929"
27071,"Koochiching County, MN","47.846035,48.7119444,-94.4317319,-93.0803678"
27073,"Lac qui Parle County, MN","44.8055722,45.269466,-96.4529488,-95.7363199"
27075,"Lake County, MN","46.9396536,48.206,-91.8025739,-91.0245969"
27077,"Lake of the Woods County, MN","48.369064,49.3844901,-95.3426058,-94.4311138"
27079,"Le Sueur County, MN","44.19714,44.546612,-94.0264978,-93.5250849"
27081,"Lincoln County, MN","44.198395,44.6316691,-96.4527928,-96.0746609"
27083,"Lyon County, MN","44.196442,44.630966,-96.0932538,-95.5920788"
27085,"McLeod County, MN","44.630028,44.981148,-94.4999078,-94.0084529"
27087,"Mahnomen County, MN","47.15094,47.501675,-96.0682908,-95.5464399"
27089,"Marshall County, MN","48.17292,48.5451401,-97.1640921,-95.5921169"
27091,"Martin County, MN","43.500123,43.850136,-94.8575958,-94.2480319"
27093,"Meeker County, MN","44.892925,45.327202,-94.7621379,-94.2543789"
27095,"Mille Lacs County, MN","45.5595075,46.244274,-93.8107148,-93.4280398"
27097,"Morrison County, MN","45.775826,46.346313,-94.6518628,-93.7637984"
27099,"Mower County, MN","43.4996861,43.85178,-93.0504989,-92.4490346"
27101,"Murray County, MN","43.8490026,44.198692,-96.0653207,-95.4622038"
27103,"Nicollet County, MN","44.156178,44.458828,-94.7917249,-93.9283518"
27105,"Nobles County, MN","43.4999348,43.850754,-96.05319,-95.4526819"
27107,"Norman County, MN","47.1518559,47.50132,-96.8717679,-96.0678858"
27109,"Olmsted County, MN","43.8338592,44.1955011,-92.6893617,-92.0789368"
27111,"Otter Tail County, MN","46.107246,46.719902,-96.2827148,-95.1454089"
27113,"Pennington County, MN","47.933426,48.174252,-96.5050278,-95.5817029"
27115,"Pine County, MN","45.731224,46.4184223,-93.1408539,-92.2927819"
27117,"Pipestone County, MN","43.8490026,44.199295,-96.4534048,-96.0627899"
27119,"Polk County, MN","47.4999885,48.1754639,-97.1471859,-95.5498498"
27121,"Pope County, MN","45.412163,45.760223,-95.7594449,-95.1318889"
27123,"Ramsey County, MN","44.8872811,45.124533,-93.2276959,-92.9841804"
27125,"Red Lake County, MN","47.760296,47.965931,-96.4845958,-95.7117309"
27127,"Redwood County, MN","44.196442,44.699284,-95.5938419,-94.8622026"
27129,"Renville County, MN","44.456638,44.894192,-95.4816128,-94.4947738"
27131,"Rice County, MN","44.197826,44.546612,-93.5258638,-93.0405578"
27133,"Rock County, MN","43.5000913,43.849604,-96.4534078,-96.0525647"
27135,"Roseau County, MN","48.540524,48.9998604,-96.4066312,-95.0928878"
27137,"St. Louis County, MN","46.6491584,48.6315556,-93.0966419,-91.7893219"
27139,"Scott County, MN","44.544621,44.813927,-93.9116519,-93.2782209"
27141,"Sherburne County, MN","45.2458788,45.5599907,-94.1490599,-93.5099089"
27143,"Sibley County, MN","44.456638,44.71944,-94.6277688,-93.7665179"
27145,"Stearns County, MN","45.283615,45.7770688,-95.1397858,-94.0481201"
27147,"Steele County, MN","43.849773,44.19846,-93.4057079,-93.0460589"
27149,"Stevens County, MN","45.412216,45.760906,-96.2542418,-95.7450938"
27151,"Swift County, MN","45.152496,45.413258,-96.1184998,-95.2455599"
27153,"Todd County, MN","45.774395,46.370777,-95.1563338,-94.6418608"
27155,"Traverse County, MN","45.5858503,46.0228213,-96.8577509,-96.2535478"
27157,"Wabasha County, MN","44.1065259,44.456142,-92.5517199,-91.8602403"
27159,"Wadena County, MN","46.369751,46.807209,-95.1642458,-94.7311778"
27161,"Waseca County, MN","43.849773,44.198315,-93.7690278,-93.4045938"
27163,"Washington County, MN","44.7377382,45.2968641,-93.0220528,-92.7395278"
27165,"Watonwan County, MN","43.849247,44.109806,-94.8614199,-94.3693239"
27167,"Wilkin County, MN","46.022503,46.630795,-96.7913245,-96.2655719"
27169,"Winona County, MN","43.8471083,44.194843,-92.0804518,-91.2888406"
27171,"Wright County, MN","44.978889,45.4239871,-94.2631215,-93.5148997"
27173,"Yellow Medicine County, MN","44.543282,44.93679,-96.4518878,-95.3567049"
28001,"Adams County, MS","31.19127,31.7498168,-91.6550089,-91.1540365"
28003,"Alcorn County, MS","34.7554917,34.996052,-88.8247529,-88.3635284"
28005,"Amite County, MS","30.9991602,31.349407,-91.0954147,-90.5498579"
28007,"Attala County, MS","32.8794079,33.2857902,-89.9662655,-89.3166443"
28009,"Benton County, MS","34.585705,34.994956,-89.3541639,-89.0168989"
28011,"Bolivar County, MS","33.5287093,34.121449,-91.2325369,-90.6570359"
28013,"Calhoun County, MS","33.7222599,34.165462,-89.5087429,-89.1371689"
28015,"Carroll County, MS","33.2141311,33.677311,-90.1758649,-89.6451587"
28017,"Chickasaw County, MS","33.7387367,34.077866,-89.1918143,-88.7200112"
28019,"Choctaw County, MS","33.1088171,33.5331438,-89.4541408,-89.0882122"
28021,"Claiborne County, MS","31.7853719,32.226898,-91.2470849,-90.7150879"
28023,"Clarke County, MS","31.8263494,32.2276257,-88.9117659,-88.4316392"
28025,"Clay County, MS","33.5066388,33.8122695,-89.0361331,-88.4719583"
28027,"Coahoma County, MS","33.984718,34.5259009,-90.9593169,-90.4003519"
28029,"Copiah County, MS","31.6850756,32.051003,-90.7369087,-90.1074671"
28031,"Covington County, MS","31.433977,31.794973,-89.7555616,-89.3990766"
28033,"DeSoto County, MS","34.711224,34.995694,-90.3134759,-89.7230989"
28035,"Forrest County, MS","30.9097688,31.4342139,-89.4515553,-89.1379054"
28037,"Franklin County, MS","31.3201246,31.611251,-91.1574399,-90.6345209"
28039,"George County, MS","30.7342679,30.9980133,-88.8849854,-88.4122518"
28041,"Greene County, MS","30.9974366,31.4358547,-88.8417549,-88.4256223"
28043,"Grenada County, MS","33.677151,33.8973084,-90.1376949,-89.5065459"
28045,"Hancock County, MS","30.1606129,30.6482569,-89.6897129,-89.3061469"
28047,"Harrison County, MS","30.1561917,30.6775548,-89.3412208,-88.7949143"
28049,"Hinds County, MS","32.0495605,32.5752441,-90.7282869,-90.0722889"
28051,"Holmes County, MS","32.8795946,33.374878,-90.4332959,-89.7495182"
28053,"Humphreys County, MS","32.9221205,33.329853,-90.7347179,-90.3304899"
28055,"Issaquena County, MS","32.4112044,33.011331,-91.2140269,-90.6911622"
28057,"Itawamba County, MS","34.0894043,34.468189,-88.5445709,-88.1561129"
28059,"Jackson County, MS","30.1477908,30.7360016,-88.8844043,-88.3850229"
28061,"Jasper County, MS","31.799953,32.225815,-89.3235019,-88.9102322"
28063,"Jefferson County, MS","31.6100337,31.8702281,-91.3654798,-90.7361411"
28065,"Jefferson Davis County, MS","31.389416,31.7745695,-89.9758679,-89.5865099"
28067,"Jones County, MS","31.4334371,31.8244324,-89.4036099,-88.9430175"
28069,"Kemper County, MS","32.5776395,32.9309645,-88.9168414,-88.3480372"
28071,"Lafayette County, MS","34.165409,34.557617,-89.7205279,-89.2450099"
28073,"Lamar County, MS","30.982487,31.4339955,-89.6535719,-89.3478315"
28075,"Lauderdale County, MS","32.225815,32.5795464,-88.9142854,-88.3888497"
28077,"Lawrence County, MS","31.3286651,31.7613424,-90.2451445,-89.958831"
28079,"Leake County, MS","32.575787,32.9318982,-89.7309419,-89.3190835"
28081,"Lee County, MS","34.077187,34.51181,-88.8282389,-88.5430679"
28083,"Leflore County, MS","33.235348,33.811962,-90.4539949,-90.1029739"
28085,"Lincoln County, MS","31.3494,31.7175099,-90.7374015,-90.2441446"
28087,"Lowndes County, MS","33.2868343,33.7458786,-88.6716405,-88.2489466"
28089,"Madison County, MS","32.398281,32.8852596,-90.4522709,-89.7299183"
28091,"Marion County, MS","30.9990928,31.433292,-90.0404255,-89.6532669"
28093,"Marshall County, MS","34.496212,34.995293,-89.7243292,-89.2462539"
